SalesOrderNumber,SalesOrderLineNumber,OrderDate,CustomerName,EmailAddress,Item,Quantity,UnitPrice,TaxAmount
SO44010,1,07/26/2019,Jan Watson,jan4@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44002,1,07/26/2019,Melanie Foster,melanie3@adventure-works.com,"Road-650 Black, 62",1,699.0982,55.9279
SO44007,1,07/26/2019,Trisha Lu,trisha6@adventure-works.com,"Road-650 Red, 58",1,699.0982,55.9279
SO44005,1,07/26/2019,Miranda Price,miranda0@adventure-works.com,"Road-650 Black, 60",1,699.0982,55.9279
SO44003,1,07/26/2019,Kelli Chen,kelli2@adventure-works.com,"Road-650 Black, 52",1,699.0982,55.9279
SO44004,1,07/26/2019,Kyle Lopez,kyle49@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44000,1,07/26/2019,Samantha Ross,samantha29@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO44001,1,07/26/2019,Jimmy Navarro,jimmy13@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44009,1,07/26/2019,Alexandria Brooks,alexandria25@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO44008,1,07/26/2019,Angel Carter,angel33@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44014,1,07/27/2019,Andrea Sanders,andrea4@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44017,1,07/27/2019,Jack Young,jack54@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44018,1,07/27/2019,Noah King,noah46@adventure-works.com,"Mountain-100 Black, 44",1,3374.99,269.9992
SO44015,1,07/27/2019,Dominic Gonzalez,dominic19@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO44021,1,07/27/2019,Denise Stone,denise10@adventure-works.com,"Mountain-100 Black, 38",1,3374.99,269.9992
SO44016,1,07/27/2019,Claudia Zhou,claudia7@adventure-works.com,"Mountain-100 Black, 44",1,3374.99,269.9992
SO44020,1,07/27/2019,Dalton Lee,dalton21@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO44019,1,07/27/2019,Laura Zheng,laura25@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44025,1,07/28/2019,Kellie Sanz,kellie17@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO44026,1,07/28/2019,Derek Goel,derek17@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44024,1,07/28/2019,Rosa Lu,rosa12@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO44028,1,07/28/2019,Natasha Gutierrez,natasha10@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44029,1,07/28/2019,Alan Zheng,alan23@adventure-works.com,"Mountain-100 Black, 44",1,3374.99,269.9992
SO44027,1,07/28/2019,Lucas Collins,lucas12@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44022,1,07/28/2019,Alisha Ye,alisha9@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44023,1,07/28/2019,Gabrielle Long,gabrielle32@adventure-works.com,"Mountain-100 Black, 42",1,3374.99,269.9992
SO44037,1,07/29/2019,Edwin Xu,edwin13@adventure-works.com,"Road-650 Red, 48",1,699.0982,55.9279
SO44038,1,07/29/2019,Jessica Lewis,jessica69@adventure-works.com,"Mountain-100 Silver, 38",1,3399.99,271.9992
SO44040,1,07/29/2019,Carl Andersen,carl12@adventure-works.com,"Mountain-100 Black, 48",1,3374.99,269.9992
SO44032,1,07/29/2019,Robin Alvarez,robin2@adventure-works.com,"Mountain-100 Silver, 38",1,3399.99,271.9992
SO44030,1,07/29/2019,Randall Dominguez,randall14@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO44031,1,07/29/2019,Teresa Ramos,teresa18@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44039,1,07/29/2019,Mayra Perez,mayra20@adventure-works.com,"Road-650 Black, 52",1,699.0982,55.9279
SO44036,1,07/29/2019,Preston Sai,preston4@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44041,1,07/29/2019,Mitchell Pal,mitchell11@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44033,1,07/29/2019,Ethan Coleman,ethan2@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO44034,1,07/29/2019,Patricia Raman,patricia15@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44035,1,07/29/2019,Derrick Serrano,derrick15@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44048,1,07/30/2019,Tony Nara,tony19@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO44050,1,07/30/2019,Cristina Xie,cristina3@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44044,1,07/30/2019,Claudia Gao,claudia13@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO44049,1,07/30/2019,Vanessa Henderson,vanessa5@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO44042,1,07/30/2019,Warren Goel,warren9@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44043,1,07/30/2019,Sandra Li,sandra9@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO44047,1,07/30/2019,Brianna Simmons,brianna60@adventure-works.com,"Mountain-100 Silver, 38",1,3399.99,271.9992
SO44046,1,07/30/2019,Tamara Nath,tamara28@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44045,1,07/30/2019,Alisha Zhang,alisha0@adventure-works.com,"Mountain-100 Silver, 38",1,3399.99,271.9992
SO44060,1,07/31/2019,Karl Rai,karl18@adventure-works.com,"Road-650 Black, 52",1,699.0982,55.9279
SO44053,1,07/31/2019,Nancy Srini,nancy11@adventure-works.com,"Road-650 Black, 44",1,699.0982,55.9279
SO44056,1,07/31/2019,Lori Ramos,lori18@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO44054,1,07/31/2019,Sharon Kumar,sharon14@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO44055,1,07/31/2019,Phillip Rana,phillip12@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44051,1,07/31/2019,Ariana Bailey,ariana14@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44058,1,07/31/2019,Michele Nath,michele19@adventure-works.com,"Mountain-100 Black, 44",1,3374.99,269.9992
SO44059,1,07/31/2019,Tabitha Gomez,tabitha20@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44052,1,07/31/2019,Evan King,evan44@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO44057,1,07/31/2019,Natalie Rogers,natalie3@adventure-works.com,"Road-650 Black, 44",1,699.0982,55.9279
SO44067,1,08/01/2019,Krystal Lu,krystal11@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44063,1,08/01/2019,Anne Hernandez,anne4@adventure-works.com,"Mountain-100 Silver, 38",1,3399.99,271.9992
SO44064,1,08/01/2019,Richard Bailey,richard97@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44066,1,08/01/2019,Carlos Carter,carlos38@adventure-works.com,"Mountain-100 Silver, 38",1,3399.99,271.9992
SO44065,1,08/01/2019,Xavier Roberts,xavier36@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44062,1,08/01/2019,Rebecca Wright,rebecca21@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44061,1,08/01/2019,Ryan Lal,ryan33@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44069,1,08/02/2019,Shannon Dominguez,shannon34@adventure-works.com,"Mountain-100 Black, 42",1,3374.99,269.9992
SO44070,1,08/02/2019,Lucas Mitchell,lucas3@adventure-works.com,"Mountain-100 Black, 42",1,3374.99,269.9992
SO44073,1,08/02/2019,Adam Flores,adam10@adventure-works.com,"Mountain-100 Black, 48",1,3374.99,269.9992
SO44068,1,08/02/2019,Ashlee Xu,ashlee12@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44071,1,08/02/2019,Paula Romero,paula12@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44072,1,08/02/2019,Ronnie Zhang,ronnie0@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO44137,1,08/03/2019,Michelle Cox,michelle11@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO44134,1,08/03/2019,Allen Lopez,allen15@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44136,1,08/03/2019,Lucas Martin,lucas28@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO44135,1,08/03/2019,Gabrielle Hall,gabrielle64@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44143,1,08/04/2019,Brandon Jones,brandon41@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44142,1,08/04/2019,Jake Zukowski,jake22@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44139,1,08/04/2019,Charles Taylor,charles12@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO44138,1,08/04/2019,Jaime Shen,jaime26@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44141,1,08/04/2019,Shaun Deng,shaun3@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44140,1,08/04/2019,Brandi Ruiz,brandi2@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO44145,1,08/04/2019,Amy Ma,amy22@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44146,1,08/04/2019,Alejandro Wang,alejandro3@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44147,1,08/04/2019,Alan Zhu,alan17@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44144,1,08/04/2019,Tammy Raji,tammy22@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44149,1,08/05/2019,Dale Chande,dale12@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44150,1,08/05/2019,Carolyn Munoz,carolyn28@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44151,1,08/05/2019,Zachary Wilson,zachary36@adventure-works.com,"Road-650 Red, 48",1,699.0982,55.9279
SO44148,1,08/05/2019,Charles Moore,charles11@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44153,1,08/06/2019,Jacqueline Ward,jacqueline36@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44154,1,08/06/2019,Katherine Rodriguez,katherine91@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO44155,1,08/06/2019,Todd Zhu,todd13@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44156,1,08/06/2019,Jack Collins,jack37@adventure-works.com,"Mountain-100 Silver, 44",1,3399.99,271.9992
SO44157,1,08/06/2019,Willie She,willie20@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO44152,1,08/06/2019,Nicole Brown,nicole4@adventure-works.com,"Mountain-100 Silver, 44",1,3399.99,271.9992
SO44158,1,08/07/2019,Anne Rubio,anne21@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO44159,1,08/07/2019,Fernando Turner,fernando38@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO44160,1,08/07/2019,Jenny Wagner,jenny3@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44162,1,08/08/2019,Eric Alexander,eric26@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO44163,1,08/08/2019,Taylor Davis,taylor52@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO44164,1,08/08/2019,Marshall Lal,marshall30@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44161,1,08/08/2019,Michele Perez,michele34@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO44166,1,08/08/2019,Kevin Adams,kevin54@adventure-works.com,"Road-650 Black, 44",1,699.0982,55.9279
SO44165,1,08/08/2019,Cedric Chen,cedric2@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44167,1,08/08/2019,Deborah Kumar,deborah12@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO44172,1,08/09/2019,Gabrielle Mitchell,gabrielle54@adventure-works.com,"Road-650 Black, 44",1,699.0982,55.9279
SO44168,1,08/09/2019,Victor Romero,victor10@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44171,1,08/09/2019,Savannah Evans,savannah21@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44170,1,08/09/2019,Nicole Howard,nicole38@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO44169,1,08/09/2019,Billy Alvarez,billy6@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO44173,1,08/10/2019,Spencer Griffin,spencer23@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44174,1,08/10/2019,Maria Watson,maria19@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO44175,1,08/10/2019,Micah Wu,micah17@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44181,1,08/11/2019,Ruth Arun,ruth11@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44182,1,08/11/2019,Jaclyn Ferrier,jaclyn44@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44176,1,08/11/2019,Virginia Sara,virginia12@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO44177,1,08/11/2019,Jerome Romero,jerome7@adventure-works.com,"Mountain-100 Black, 44",1,3374.99,269.9992
SO44180,1,08/11/2019,Marc Diaz,marc6@adventure-works.com,"Mountain-100 Silver, 48",1,3399.99,271.9992
SO44178,1,08/11/2019,Jennifer Barnes,jennifer78@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44179,1,08/11/2019,Morgan Edwards,morgan1@adventure-works.com,"Mountain-100 Black, 44",1,3374.99,269.9992
SO44183,1,08/12/2019,Clarence Luo,clarence20@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44185,1,08/12/2019,Deanna Mehta,deanna17@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44184,1,08/12/2019,Michael Moore,michael40@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO44187,1,08/13/2019,Christy Zheng,christy17@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44186,1,08/13/2019,Reginald Munoz,reginald14@adventure-works.com,"Mountain-100 Silver, 48",1,3399.99,271.9992
SO44188,1,08/14/2019,Theodore Ruiz,theodore2@adventure-works.com,"Road-650 Black, 60",1,699.0982,55.9279
SO44189,1,08/14/2019,Clarence Nara,clarence31@adventure-works.com,"Road-650 Red, 60",1,699.0982,55.9279
SO44191,1,08/14/2019,Alicia Beck,alicia16@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44190,1,08/14/2019,Todd Gao,todd14@adventure-works.com,"Mountain-100 Black, 38",1,3374.99,269.9992
SO44192,1,08/15/2019,Benjamin Jackson,benjamin48@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44195,1,08/15/2019,Carl Goel,carl18@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44196,1,08/15/2019,Victor Sanz,victor20@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO44194,1,08/15/2019,Stephanie Gray,stephanie21@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44193,1,08/15/2019,Gabrielle Coleman,gabrielle28@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44198,1,08/16/2019,Connor Chen,connor20@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44197,1,08/16/2019,Alexandra Stewart,alexandra1@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44199,1,08/16/2019,Trisha Wang,trisha19@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44200,1,08/16/2019,Mayra Kovar,mayra3@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO44205,1,08/17/2019,Clayton Deng,clayton21@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44204,1,08/17/2019,Kyle Diaz,kyle17@adventure-works.com,"Road-650 Black, 62",1,699.0982,55.9279
SO44201,1,08/17/2019,Calvin Deng,calvin1@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44203,1,08/17/2019,William Miller,william22@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44202,1,08/17/2019,Tamara Yang,tamara35@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO44207,1,08/18/2019,Bruce Ward,bruce43@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44208,1,08/18/2019,Alyssa Wood,alyssa48@adventure-works.com,"Mountain-100 Silver, 48",1,3399.99,271.9992
SO44206,1,08/18/2019,Shannon Liu,shannon4@adventure-works.com,"Mountain-100 Silver, 48",1,3399.99,271.9992
SO44209,1,08/18/2019,Darren Rana,darren14@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO44214,1,08/19/2019,Jonathan Green,jonathan42@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO44213,1,08/19/2019,Terrence Sharma,terrence9@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44210,1,08/19/2019,Logan Wright,logan47@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44211,1,08/19/2019,Katherine Patterson,katherine36@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44212,1,08/19/2019,Isabella Johnson,isabella58@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44215,1,08/20/2019,Jerry Chander,jerry17@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44217,1,08/20/2019,Jon Zhao,jon30@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44218,1,08/20/2019,Jonathan Mitchell,jonathan40@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO44216,1,08/20/2019,Andres Shan,andres7@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO44220,1,08/20/2019,Jon Zhou,jon28@adventure-works.com,"Mountain-100 Silver, 42",1,3399.99,271.9992
SO44222,1,08/20/2019,Fernando Green,fernando30@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO44221,1,08/20/2019,Carly Nath,carly16@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO44219,1,08/20/2019,Marissa Butler,marissa11@adventure-works.com,"Road-650 Black, 44",1,699.0982,55.9279
SO44223,1,08/21/2019,Kurt Tang,kurt3@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44224,1,08/21/2019,Cassidy Coleman,cassidy6@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO44227,1,08/22/2019,Maria Alexander,maria40@adventure-works.com,"Mountain-100 Black, 42",1,3374.99,269.9992
SO44229,1,08/22/2019,Rachel Rogers,rachel30@adventure-works.com,"Mountain-100 Silver, 38",1,3399.99,271.9992
SO44225,1,08/22/2019,Kayla Jackson,kayla12@adventure-works.com,"Road-650 Red, 60",1,699.0982,55.9279
SO44226,1,08/22/2019,Robyn Alvarez,robyn3@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44228,1,08/22/2019,Emily Miller,emily6@adventure-works.com,"Mountain-100 Silver, 38",1,3399.99,271.9992
SO44232,1,08/22/2019,Luis Lopez,luis52@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44230,1,08/22/2019,Omar Chander,omar36@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44231,1,08/22/2019,Johnathan Rodriguez,johnathan18@adventure-works.com,"Road-650 Black, 60",1,699.0982,55.9279
SO44237,1,08/23/2019,Shaun Lal,shaun9@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44238,1,08/23/2019,Tracy Rai,tracy16@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO44233,1,08/23/2019,Clayton Kumar,clayton26@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44235,1,08/23/2019,Sydney Perez,sydney53@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44234,1,08/23/2019,Madison Russell,madison32@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44236,1,08/23/2019,Mya Long,mya11@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44241,1,08/24/2019,Taylor Watson,taylor21@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44242,1,08/24/2019,Rachel Washington,rachel61@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44245,1,08/24/2019,Joan Martin,joan19@adventure-works.com,"Road-650 Red, 52",1,699.0982,55.9279
SO44240,1,08/24/2019,Carol Xu,carol24@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO44239,1,08/24/2019,Kyle Roberts,kyle34@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO44243,1,08/24/2019,Isabella Price,isabella11@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44244,1,08/24/2019,Jasmine Wilson,jasmine6@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44247,1,08/25/2019,Michele Raman,michele26@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44248,1,08/25/2019,Dustin Luo,dustin5@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44246,1,08/25/2019,Kurt Nara,kurt17@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44249,1,08/26/2019,Shawn Nara,shawn18@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44250,1,08/26/2019,Samuel Hughes,samuel10@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44251,1,08/26/2019,Kimberly Cook,kimberly22@adventure-works.com,"Road-150 Red, 44",1,3578.27,286.2616
SO44254,1,08/27/2019,Willie Lin,willie6@adventure-works.com,"Road-150 Red, 56",1,3578.27,286.2616
SO44253,1,08/27/2019,Jesse Turner,jesse29@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44255,1,08/27/2019,Kimberly Torres,kimberly7@adventure-works.com,"Road-650 Black, 48",1,699.0982,55.9279
SO44252,1,08/27/2019,Manuel Perez,manuel19@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44256,1,08/27/2019,Walter Jimenez,walter18@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44263,1,08/28/2019,Tanya Alvarez,tanya0@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44264,1,08/28/2019,Randall Rubio,randall23@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44258,1,08/28/2019,Alan Chen,alan6@adventure-works.com,"Road-150 Red, 62",1,3578.27,286.2616
SO44257,1,08/28/2019,Shawna Xie,shawna3@adventure-works.com,"Road-150 Red, 52",1,3578.27,286.2616
SO44260,1,08/28/2019,Lydia Garcia,lydia13@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44259,1,08/28/2019,Aidan Henderson,aidan5@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44265,1,08/28/2019,Tyrone Navarro,tyrone9@adventure-works.com,"Road-650 Red, 58",1,699.0982,55.9279
SO44266,1,08/28/2019,Troy Sanchez,troy22@adventure-works.com,"Road-650 Black, 62",1,699.0982,55.9279
SO44261,1,08/28/2019,Paige Reed,paige45@adventure-works.com,"Road-150 Red, 48",1,3578.27,286.2616
SO44262,1,08/28/2019,Heidi Arun,heidi9@adventure-works.com,"Road-650 Red, 60",1,699.0982,55.9279
